iata_code,name,latitude_deg,longitude_deg,type,country,country_zh,iso,city,city_alt,kw
KUK,Kasigluk Airport,60.872747,-162.5247,small_airport,United States of America,美国,US,Kasigluk,,
KNK,Kokhanok Airport,59.433248,-154.80217,small_airport,United States of America,美国,US,Kokhanok,,
KOT,Kotlik Airport,63.030602,-163.533005,small_airport,United States of America,美国,US,Kotlik,,
KTS,Brevig Mission Airport,65.331826,-166.467848,small_airport,United States of America,美国,US,Brevig Mission,,
KYU,Koyukuk Airport,64.876099,-157.727005,small_airport,United States of America,美国,US,Koyukuk,,
KWT,Kwethluk Airport,60.790298,-161.444,small_airport,United States of America,美国,US,Kwethluk,,
ORV,Robert (Bob) Curtis Memorial Airport,66.817902,-161.018997,small_airport,United States of America,美国,US,Noorvik,,
SKK,Shaktoolik Airport,64.371101,-161.223999,small_airport,United States of America,美国,US,Shaktoolik,,
TKJ,Tok Junction Airport,63.32949829,-142.9539948,small_airport,United States of America,美国,US,Tok,,
WSN,South Naknek Number 2 Airport,58.702362,-157.005444,small_airport,United States of America,美国,US,South Naknek,,
FYU,Fort Yukon Airport,66.571651,-145.249987,medium_airport,United States of America,美国,US,Fort Yukon,,
LMY,Lake Murray Airport,-7.00992,141.494003,small_airport,Papua New Guinea,巴布亚新几内亚,PG,Lake Murray,,
PGM,Port Graham Airport,59.348355,-151.830025,small_airport,United States of America,美国,US,Port Graham,,
ROP,Rota International Airport,14.173267,145.241103,large_airport,N. Mariana Is.,北马里亚纳群岛,MP,Rota Island,,
SPN,Saipan International Airport,15.119384,145.728848,medium_airport,N. Mariana Is.,北马里亚纳群岛,MP,"I Fadang, Saipan",,Francisco C. Ada
UAM,Andersen Air Force Base,13.584,144.929998,medium_airport,Guam,关岛,GU,Yigo,,
GUM,Antonio B. Won Pat International Airport,13.485,144.797282,large_airport,Guam,关岛,GU,Hagåtña,,"NGM, NAS Agana"
TIQ,Francisco Manglona Borja / Tinian International Airport,14.999207,145.619355,medium_airport,N. Mariana Is.,北马里亚纳群岛,MP,Tinian Island,,
BKH,Barking Sands Airport,22.0228,-159.785004,medium_airport,United States of America,美国,US,Kekaha,,"Pacific Missle Range Facility Barking Sands, Kauai"
HNM,Hana Airport,20.795601,-156.014008,medium_airport,United States of America,美国,US,Hana,,
JHM,Kapalua Airport,20.9629,-156.673004,medium_airport,United States of America,美国,US,Lahaina,,
JRF,Kalaeloa Airport,21.3074,-158.070009,medium_airport,United States of America,美国,US,Kapolei,,"NAX, Naval Air Station Barbers Point, John Rodgers Field"
KOA,Ellison Onizuka Kona International Airport at Keāhole,19.738783,-156.045603,large_airport,United States of America,美国,US,Kailua-Kona,,
LIH,Lihue Airport,21.974393,-159.337146,large_airport,United States of America,美国,US,"Lihue, Kauai",,
LUP,Kalaupapa Airport,21.211,-156.973999,small_airport,United States of America,美国,US,Kalaupapa,,
MKK,Molokai Airport,21.152901,-157.095993,medium_airport,United States of America,美国,US,Kaunakakai,,
MUE,Waimea Kohala Airport,20.001301,-155.667999,medium_airport,United States of America,美国,US,Waimea,Waimea (Kamuela),
NGF,Kaneohe Bay MCAS (Marion E. Carl Field) Airport,21.4505,-157.768005,medium_airport,United States of America,美国,US,Kaneohe,,
HNL,Daniel K. Inouye International Airport,21.318387,-157.92567,large_airport,United States of America,美国,US,"Honolulu, Oahu",,"Hickam Air Force Base, HIK, PHIK, KHNL, Honolulu International"
LNY,Lanai Airport,20.785675,-156.951324,medium_airport,United States of America,美国,US,Lanai City,,
OGG,Kahului International Airport,20.896263,-156.431837,large_airport,United States of America,美国,US,Kahului,,
ITO,Hilo International Airport,19.72135,-155.045428,medium_airport,United States of America,美国,US,Hilo,,
ENT,Eniwetok Airport,11.340700149536133,162.3280029296875,small_airport,Marshall Is.,马绍尔群岛,MH,Eniwetok Atoll,,
MAJ,Marshall Islands International Airport,7.06511,171.271656,large_airport,Marshall Is.,马绍尔群岛,MH,Majuro Atoll,,
KWA,Bucholz Army Air Field,8.720120429992676,167.73199462890625,medium_airport,Marshall Is.,马绍尔群岛,MH,Kwajalein,,
CXI,Cassidy International Airport,1.986278,-157.350011,large_airport,Kiribati,基里巴斯,KI,Kiritimati,,"Christmas Island, Banana"
MDY,Henderson Field,28.2017,-177.380997,medium_airport,U.S. Minor Outlying Is.,美国本土外小岛屿,UM,Sand Island,,
PIZ,Point Lay LRRS Airport,69.732903,-163.005005,medium_airport,United States of America,美国,US,Point Lay,,
TKK,Chuuk International Airport,7.46187,151.843002,large_airport,Micronesia,密克罗尼西亚联邦,FM,Weno Island,,Erhart Aten International Airport
PNI,Pohnpei International Airport,6.985082,158.20992,medium_airport,Micronesia,密克罗尼西亚联邦,FM,Pohnpei Island,,Ponape
ROR,Roman Tmetuchl International Airport,7.366965,134.544085,large_airport,Palau,帕劳,PW,Babelthuap Island,,"Babelthuap Airport, Palau International Airport"
KSA,Kosrae International Airport,5.35698,162.957993,large_airport,Micronesia,密克罗尼西亚联邦,FM,Okat,,Caroline Islands Airport
YAP,Yap International Airport,9.49891,138.082993,large_airport,Micronesia,密克罗尼西亚联邦,FM,Yap Island,,
AWK,Wake Island Airfield,19.282437,166.636637,medium_airport,U.S. Minor Outlying Is.,美国本土外小岛屿,UM,Wake Island,,
KIO,Kili Airport,5.64386,169.124586,small_airport,Marshall Is.,马绍尔群岛,MH,Kili Island,,Q51
KNH,Kinmen Airport,24.4279,118.359001,medium_airport,"Taiwan, China",中国台湾,CN-TW,Shang-I,,"Shang Yi Airport, 金門尚義機場, 金门尚义机场, Jīnmén Shàngyì jīchǎng"
LZN,Matsu Nangan Airport,26.159656,119.958376,medium_airport,"Taiwan, China",中国台湾,CN-TW,Matsu,Matsu (Nangan),
TTT,Taitung Airport,22.754856,121.101794,medium_airport,"Taiwan, China",中国台湾,CN-TW,Taitung City,,"Fengnian Airport, 台東機場"
KHH,Kaohsiung International Airport,22.577101,120.349998,large_airport,"Taiwan, China",中国台湾,CN-TW,Kaohsiung,Kaohsiung (Xiaogang),"Siaogang International Airport, 高雄國際航空站, 小港國際機場"
CYI,Chiayi Airport,23.462577,120.390544,medium_airport,"Taiwan, China",中国台湾,CN-TW,Shuishang,,"Shueishang Airport, 嘉義航空站, 水上機場"
HCN,Hengchun Airport,22.0411,120.730003,medium_airport,"Taiwan, China",中国台湾,CN-TW,Hengchun,,
KYD,Lanyu Airport,22.027000427246094,121.53500366210938,medium_airport,"Taiwan, China",中国台湾,CN-TW,Orchid Island,,Lanyu Auxiliary Station
RMQ,Taichung International Airport / Ching Chuang Kang Air Base,24.2647,120.621002,large_airport,"Taiwan, China",中国台湾,CN-TW,Taichung,Taichung (Qingshui),臺中清泉崗機場
MFK,Matsu Beigan Airport,26.22414,120.002679,medium_airport,"Taiwan, China",中国台湾,CN-TW,Matsu,Matsu (Beigan),
TNN,Tainan International Airport / Tainan Air Base,22.950399,120.206001,large_airport,"Taiwan, China",中国台湾,CN-TW,Tainan,Tainan (Rende),"臺南機場, 臺南航空站"
HSZ,Hsinchu Air Base,24.8180007935,120.939002991,medium_airport,"Taiwan, China",中国台湾,CN-TW,Hsinchu City,,
MZG,Penghu Magong Airport,23.568701,119.627998,large_airport,"Taiwan, China",中国台湾,CN-TW,Huxi,,"Magong, Makung"
TSA,Taipei Songshan International Airport,25.067244,121.552822,large_airport,"Taiwan, China",中国台湾,CN-TW,Taipei,Taipei (Songshan),"Sungshan Airport, 台北松山機場, 臺北松山機場"
TPE,Taiwan Taoyuan International Airport,25.0777,121.233002,large_airport,"Taiwan, China",中国台湾,CN-TW,Taoyuan,,"Taoyuan County, Dayuan District. 臺灣桃園國際機場"
HUN,Hualien Chiashan Airport,24.023163,121.617991,large_airport,"Taiwan, China",中国台湾,CN-TW,Hualien City,,花蓮機場
RDV,Red Devil Airport,61.788101,-157.350006,small_airport,United States of America,美国,US,Red Devil,,
RHT,Alxa Right Banner Badanjilin Airport,39.225,101.546,small_airport,China,中华人民共和国,CN,Badanjilin,,
NRT,Narita International Airport,35.76858,140.388714,large_airport,Japan,日本,JP,Narita,,"TYO, Tokyo, Tokyo Narita Airport, New Tokyo International Airport, 成田国際空港, 成田空港, 東京都, 東京成田"
MMJ,Shinshu-Matsumoto Airport,36.166801,137.923004,medium_airport,Japan,日本,JP,Matsumoto,,
IBR,Ibaraki Airport,36.181456,140.414434,large_airport,Japan,日本,JP,Omitama,,"Hyakuri, 茨城空港"
IWO,Ioto (Iwo Jima) Airbase,24.784153,141.32261,medium_airport,Japan,日本,JP,Ogasawara,,"Iwo Jima Airport, Central Field, Ioto, Iōtō"
KIX,Kansai International Airport,34.427299,135.244003,large_airport,Japan,日本,JP,Osaka,,OSA
SHM,Nanki Shirahama Airport,33.6622009277,135.363998413,medium_airport,Japan,日本,JP,Shirahama,,
UKB,Kobe Airport,34.632801,135.223999,large_airport,Japan,日本,JP,Kobe,,
TJH,Konotori Tajima Airport,35.512798,134.787003,medium_airport,Japan,日本,JP,Toyooka,,"tajima, toyooka"
OBO,Tokachi-Obihiro Airport,42.7332992554,143.216995239,medium_airport,Japan,日本,JP,Obihiro,,
CTS,New Chitose Airport,42.774753,141.690414,large_airport,Japan,日本,JP,Sapporo,,新千歳空港
HKD,Hakodate Airport,41.77,140.822006,large_airport,Japan,日本,JP,Hakodate,,
KUH,Kushiro Airport,43.041,144.192993,medium_airport,Japan,日本,JP,Kushiro,,
MMB,Memanbetsu Airport,43.8805999756,144.164001465,medium_airport,Japan,日本,JP,Ōzora,,
SHB,Nakashibetsu Airport,43.5774993896,144.960006714,medium_airport,Japan,日本,JP,Nakashibetsu,,
OKD,Sapporo Okadama Airport,43.117447,141.38134,medium_airport,Japan,日本,JP,Sapporo,,"RJCO, OKD, Sapporo, Okadama"
WKJ,Wakkanai Airport,45.4042015076,141.800994873,medium_airport,Japan,日本,JP,Wakkanai,,
AXJ,Amakusa Airport,32.482498,130.158997,medium_airport,Japan,日本,JP,Amakusa,,
IKI,Iki Airport,33.7490005493,129.785003662,medium_airport,Japan,日本,JP,Iki,,
UBJ,Yamaguchi Ube Airport,33.93,131.279007,medium_airport,Japan,日本,JP,Ube,,
TSJ,Tsushima Airport,34.2849006653,129.330993652,medium_airport,Japan,日本,JP,Tsushima,,
MBE,Monbetsu Airport,44.303901672399995,143.404006958,medium_airport,Japan,日本,JP,Monbetsu,,
AKJ,Asahikawa Airport,43.670799,142.447006,medium_airport,Japan,日本,JP,Higashikagura,,
OIR,Okushiri Airport,42.0717010498,139.432998657,medium_airport,Japan,日本,JP,Okushiri Island,,
RIS,Rishiri Airport,45.2420005798,141.186004639,medium_airport,Japan,日本,JP,Rishiri,,
KUM,Yakushima Airport,30.385599,130.658997,medium_airport,Japan,日本,JP,Yakushima,,
FUJ,Fukue Airport,32.666302,128.832993,medium_airport,Japan,日本,JP,Goto,,"Goto-Fukue, Goto Tsubaki"
FUK,Fukuoka Airport,33.585899353027344,130.4510040283203,large_airport,Japan,日本,JP,Fukuoka,,Itazuke Air Base
TNE,New Tanegashima Airport,30.605100631699997,130.990997314,medium_airport,Japan,日本,JP,Tanegashima,,
KOJ,Kagoshima Airport,31.8034,130.718994,large_airport,Japan,日本,JP,Kagoshima,,
KMI,Miyazaki Airport,31.877199,131.449005,large_airport,Japan,日本,JP,Miyazaki,,
OIT,Oita Airport,33.479400634799994,131.736999512,medium_airport,Japan,日本,JP,Oita,,
KKJ,Kitakyushu Airport,33.845901,131.035004,large_airport,Japan,日本,JP,Kitakyushu,,"kitakyushu, kokuraminami"
HSG,Kyushu Saga International Airport,33.1497,130.302002,large_airport,Japan,日本,JP,Saga,,
KMJ,Kumamoto Airport,32.837299,130.854996,large_airport,Japan,日本,JP,Kumamoto,,
NGS,Nagasaki Airport,32.916901,129.914001,large_airport,Japan,日本,JP,Nagasaki,,
NGO,Chubu Centrair International Airport,34.858398,136.804993,large_airport,Japan,日本,JP,Tokoname,,
ASJ,Amami Airport,28.430599212646484,129.71299743652344,medium_airport,Japan,日本,JP,Amami,,
OKE,Okinoerabu Airport,27.431604,128.705564,medium_airport,Japan,日本,JP,Wadomari,,Okierabu
KKX,Kikai Airport,28.321300506599997,129.927993774,medium_airport,Japan,日本,JP,Kikai,,
TKN,Tokunoshima Airport,27.836382,128.881356,medium_airport,Japan,日本,JP,Amagi,,
NKM,Nagoya Airport / JASDF Komaki Air Base,35.255759,136.924095,medium_airport,Japan,日本,JP,Nagoya,,"Komaki Airport, Nagoya Airfield, 名古屋飛行場, Prefectural Nagoya Airport"
FKJ,Fukui Airport,36.142799,136.223999,medium_airport,Japan,日本,JP,Fukui,,
QGU,Gifu Airport,35.3941,136.869995,medium_airport,Japan,日本,JP,Gifu,,
KMQ,Komatsu Airport / JASDF Komatsu Air Base,36.393407,136.406895,large_airport,Japan,日本,JP,Kanazawa,,
OKI,Oki Global Geopark Airport,36.178388,133.323566,medium_airport,Japan,日本,JP,Okinoshima,,"oki, okinoshima, geopark, global, sekai"
FSZ,Mount Fuji Shizuoka Airport,34.795022,138.190976,large_airport,Japan,日本,JP,Makinohara / Shimada,,富士山静岡空港
TOY,Toyama Kitokito Airport,36.648416,137.187359,medium_airport,Japan,日本,JP,Toyama,,
NTQ,Noto Satoyama Airport,37.293098,136.962006,medium_airport,Japan,日本,JP,Wajima,,"Noto, Wajima"
HIJ,Hiroshima Airport,34.4361,132.919006,large_airport,Japan,日本,JP,Hiroshima,,広島空港
OKJ,Okayama Momotaro Airport,34.756901,133.854996,large_airport,Japan,日本,JP,Okayama,,okayama
IZO,Izumo Enmusubi Airport,35.413601,132.889999,medium_airport,Japan,日本,JP,Izumo,,"izumo, enmusubi, en-musubi"
YGJ,Yonago Kitaro Airport / JASDF Miho Air Base,35.492199,133.235992,medium_airport,Japan,日本,JP,Yonago,,"miho, yonago"
IWK,Iwakuni Kintaikyo Airport,34.146333,132.247238,medium_airport,Japan,日本,JP,Iwakuni,,"MCAS Iwakuni, Iwakuni Air Base"
KCZ,Kochi Ryoma Airport,33.545217,133.670166,large_airport,Japan,日本,JP,Nankoku,,"Kochi, Nankoku, RJOK, KCZ"
MYJ,Matsuyama Airport,33.826893,132.700114,large_airport,Japan,日本,JP,Matsuyama,,
ITM,Osaka Itami International Airport,34.780853,135.440829,large_airport,Japan,日本,JP,Osaka,,"OSA, Itami"
TTJ,Tottori Sand Dunes Conan Airport,35.530058,134.165023,medium_airport,Japan,日本,JP,Tottori,,"鳥取砂丘コナン空港, 鳥取, コナン, Tottori Airport"
TKS,Tokushima Awaodori Airport / JMSDF Tokushima Air Base,34.132559,134.607816,large_airport,Japan,日本,JP,Tokushima,,Tokushima
TAK,Takamatsu Airport,34.214963,134.015454,large_airport,Japan,日本,JP,Takamatsu,,
IWJ,Iwami Airport,34.676399231,131.789993286,medium_airport,Japan,日本,JP,Masuda,,
AOJ,Aomori Airport,40.733777,140.689477,large_airport,Japan,日本,JP,Aomori,,
GAJ,Yamagata Airport,38.4119,140.371002,medium_airport,Japan,日本,JP,Higashine,,
SDS,Sado Airport,38.0601997375,138.414001465,medium_airport,Japan,日本,JP,Sado,,
FKS,Fukushima Airport,37.22740173339844,140.43099975585938,medium_airport,Japan,日本,JP,Sukagawa,,福島空港
HHE,JMSDF Hachinohe Air Base / Hachinohe Airport,40.551181,141.465428,medium_airport,Japan,日本,JP,Hachinohe,,
HNA,Iwate Hanamaki Airport,39.4286,141.134995,medium_airport,Japan,日本,JP,Hanamaki,,Morioka
AXT,Akita Airport,39.615601,140.218994,medium_airport,Japan,日本,JP,Akita,,
MSJ,Misawa Airport / Misawa Air Base,40.703201,141.367996,medium_airport,Japan,日本,JP,Misawa,,
KIJ,Niigata Airport,37.954166,139.112189,large_airport,Japan,日本,JP,Niigata,,"新潟空港, 新潟"
ONJ,Odate Noshiro Airport,40.191898,140.371002,medium_airport,Japan,日本,JP,Kitaakita,,
SDJ,Sendai Airport,38.139702,140.917007,large_airport,Japan,日本,JP,Natori,,
SYO,Shonai Airport,38.812199,139.787003,medium_airport,Japan,日本,JP,Shonai,,
NJA,JMSDF Atsugi Air Base / Naval Air Facility Atsugi,35.454601,139.449997,medium_airport,Japan,日本,JP,Ayase / Yamato,,Atsugi NAF
HAC,Hachijojima Airport,33.114843,139.785645,medium_airport,Japan,日本,JP,Hachijojima,,
OIM,Oshima Airport,34.782001495399996,139.36000061,medium_airport,Japan,日本,JP,Izu Oshima,,
MYE,Miyakejima Airport,34.073600769,139.559997559,medium_airport,Japan,日本,JP,Miyakejima,,
HND,Tokyo Haneda International Airport,35.549678,139.786958,large_airport,Japan,日本,JP,Tokyo,,"TYO, Haneda, 羽田空港, 東京国際空港, 東京, 東京都"
OKO,Yokota Air Base,35.748501,139.348007,medium_airport,Japan,日本,JP,Fussa,,
MWX,Muan International Airport,34.991406,126.382814,large_airport,South Korea,大韩民国,KR,Muan,Muan (Piseo-ri),"Gwangju, Mokpo, Muan, MWX, RKJB"
KWJ,Gwangju Airport,35.123173,126.805444,medium_airport,South Korea,大韩民国,KR,Gwangju,,
KUV,Gunsan Airport / Gunsan Air Base,35.903801,126.615997,medium_airport,South Korea,大韩民国,KR,Gunsan,,Kunsan
RSU,Yeosu Airport,34.84230041503906,127.61699676513672,medium_airport,South Korea,大韩民国,KR,Yeosu,,
KAG,Gangneung Airport (K-18),37.753601,128.943915,medium_airport,South Korea,大韩民国,KR,Gangneung,,K-18
WJU,Wonju Airport / Hoengseong Air Base (K-38/K-46),37.437113,127.960051,medium_airport,South Korea,大韩民国,KR,Wonju,,"Wonju, Hoengseong Air Base, K-38, K-46, WJU, RKNW, RKNH"
